date,event,split,bin_count,raw_mass,max_candle_age,mean_spread,mos_forecast,market,candidate,raw,uniform,gain
2025-07-21,KXHIGHMIA-25JUL21,train,6,1.015,1800,0.024999999999999994,93.0,0.06971778009658085,0.09922981309887637,0.06911250000000001,0.13888888888888892,-0.029512033002295518
2025-07-22,KXHIGHMIA-25JUL22,train,6,0.985,120,0.01833333333333333,92.0,0.15328059642522782,0.08635123845102566,0.15265416666666665,0.13888888888888892,0.06692935797420216
2025-07-23,KXHIGHMIA-25JUL23,train,6,1.025,120,0.04499999999999999,89.0,0.06415229030339085,0.0644936255249684,0.06300416666666667,0.13888888888888892,-0.00034133522157754614
2025-07-24,KXHIGHMIA-25JUL24,train,6,0.98,480,0.03666666666666666,90.0,0.11969838955990558,0.09110558335250318,0.11952499999999999,0.13888888888888892,0.0285928062074024
2025-07-25,KXHIGHMIA-25JUL25,train,6,0.99,1200,0.023333333333333345,91.0,0.10772710267659762,0.11267768490457743,0.10783333333333332,0.13888888888888892,-0.004950582227979811
2025-07-26,KXHIGHMIA-25JUL26,train,6,1.045,480,0.04833333333333333,93.0,0.1608861213494807,0.1823100562994322,0.1630541666666667,0.13888888888888892,-0.021423934949951512
2025-07-27,KXHIGHMIA-25JUL27,train,6,1.0450000000000002,240,0.041666666666666664,93.0,0.11176484054852226,0.14298704874782298,0.1115875,0.13888888888888892,-0.031222208199300716
2025-07-28,KXHIGHMIA-25JUL28,train,6,1.07,300,0.04,93.0,0.08900340641104026,0.07637259038748004,0.08719999999999999,0.13888888888888892,0.012630816023560226
2025-07-29,KXHIGHMIA-25JUL29,train,6,1.045,1500,0.051666666666666666,93.0,0.08537655578703174,0.1264785900514906,0.08404583333333333,0.13888888888888892,-0.04110203426445885
2025-07-30,KXHIGHMIA-25JUL30,train,6,1.105,420,0.034999999999999996,93.0,0.15788647516089627,0.16871627693753666,0.1627708333333333,0.13888888888888892,-0.010829801776640391
2025-07-31,KXHIGHMIA-25JUL31,train,6,1.0450000000000002,1200,0.044999999999999984,92.0,0.12043375075356945,0.11856274844738736,0.12045416666666664,0.13888888888888892,0.0018710023061820902
2025-08-01,KXHIGHMIA-25AUG01,train,6,1.025,1140,0.04833333333333333,92.0,0.070299424945469,0.06873412588008602,0.06917083333333333,0.13888888888888892,0.001565299065382969
2025-08-02,KXHIGHMIA-25AUG02,train,6,1.05,480,0.03666666666666666,93.0,0.10733182161753592,0.08644401710200482,0.10691666666666667,0.13888888888888892,0.0208878045155311
2025-08-03,KXHIGHMIA-25AUG03,train,6,1.0350000000000001,1380,0.041666666666666664,93.0,0.08461496573237805,0.07789859229261634,0.08349583333333332,0.13888888888888892,0.006716373439761711
2025-08-04,KXHIGHMIA-25AUG04,train,6,1.0150000000000001,1380,0.041666666666666664,92.0,0.11531461573928027,0.11607382810897922,0.11523749999999999,0.13888888888888892,-0.0007592123696989472
2025-08-05,KXHIGHMIA-25AUG05,train,6,1.0350000000000001,720,0.031666666666666655,92.0,0.07916948664690736,0.0729924323093195,0.07777916666666666,0.13888888888888892,0.006177054337587862
2025-08-06,KXHIGHMIA-25AUG06,train,6,1.0150000000000001,300,0.034999999999999996,93.0,0.0749674423871808,0.09302859878588228,0.07437083333333333,0.13888888888888892,-0.018061156398701483
2025-08-07,KXHIGHMIA-25AUG07,train,6,0.97,480,0.04,91.0,0.08715060048889361,0.12117954321893469,0.0883,0.13888888888888892,-0.034028942730041076
2025-08-09,KXHIGHMIA-25AUG09,train,6,1.035,360,0.04833333333333333,88.0,0.2040732183559321,0.2132164452663037,0.20702916666666668,0.1388888888888889,-0.009143226910371616
2025-08-10,KXHIGHMIA-25AUG10,train,6,1.03,240,0.036666666666666674,89.0,0.10923115593678324,0.11275561849260322,0.10883333333333334,0.13888888888888892,-0.0035244625558199794
2025-08-11,KXHIGHMIA-25AUG11,train,6,1.04,840,0.04,91.0,0.07913430719921104,0.07208923845753003,0.07745833333333334,0.13888888888888892,0.00704506874168101
2025-08-12,KXHIGHMIA-25AUG12,train,6,1.065,960,0.03166666666666667,91.0,0.07389039505683027,0.06972322419353155,0.07107916666666665,0.13888888888888892,0.004167170863298722
2025-08-13,KXHIGHMIA-25AUG13,train,6,1.0250000000000001,240,0.03833333333333334,93.0,0.054887963513781474,0.10335685683470959,0.05352083333333332,0.13888888888888892,-0.048468893320928116
2025-08-14,KXHIGHMIA-25AUG14,train,6,1.09,240,0.03,92.0,0.06567909547456725,0.08846879977695027,0.061533333333333336,0.13888888888888892,-0.022789704302383015
2025-08-15,KXHIGHMIA-25AUG15,train,6,1.03,240,0.03333333333333333,93.0,0.1078015521412637,0.08282230476722066,0.10761666666666665,0.13888888888888892,0.024979247374043043
2025-08-16,KXHIGHMIA-25AUG16,train,6,1.045,240,0.031666666666666676,92.0,0.1431972711247453,0.10088919358697179,0.1448625,0.13888888888888892,0.04230807753777352
2025-08-17,KXHIGHMIA-25AUG17,train,6,1.03,840,0.033333333333333326,93.0,0.06694001948031544,0.08497720585325891,0.06551666666666667,0.13888888888888892,-0.018037186372943464
2025-08-18,KXHIGHMIA-25AUG18,train,6,1.04,240,0.03333333333333333,94.0,0.06176035502958582,0.0844344940858492,0.059666666666666666,0.13888888888888892,-0.02267413905626338
2025-08-19,KXHIGHMIA-25AUG19,train,6,1.07,240,0.043333333333333335,94.0,0.17832707368911405,0.11376712215379776,0.18316666666666667,0.13888888888888892,0.06455995153531628
2025-08-20,KXHIGHMIA-25AUG20,train,6,1.03,240,0.03333333333333333,96.0,0.15174223143871554,0.10405176509588733,0.1528833333333333,0.13888888888888892,0.04769046634282821
2025-08-21,KXHIGHMIA-25AUG21,train,6,1.025,660,0.034999999999999996,96.0,0.06568312512393418,0.12207942434756386,0.06444583333333334,0.13888888888888892,-0.05639629922362968
2025-08-22,KXHIGHMIA-25AUG22,train,6,1.095,420,0.155,95.0,0.1726889208593093,0.10679644325865635,0.17752916666666665,0.13888888888888892,0.06589247760065294
2025-08-23,KXHIGHMIA-25AUG23,train,6,1.1600000000000001,360,0.16999999999999996,94.0,0.17843341260404277,0.18815705694209883,0.18943333333333331,0.13888888888888892,-0.009723644338056059
2025-08-24,KXHIGHMIA-25AUG24,train,6,1.1,420,0.026666666666666658,93.0,0.08930440771349862,0.09470336718633976,0.0865583333333333,0.13888888888888892,-0.005398959472841136
2025-08-25,KXHIGHMIA-25AUG25,train,6,1.045,540,0.035,94.0,0.1073388124508749,0.10731367086044656,0.10682916666666664,0.13888888888888892,2.5141590428337524e-05
2025-08-26,KXHIGHMIA-25AUG26,train,6,1.09,240,0.03333333333333335,93.0,0.1508080127935359,0.10336377276164632,0.154425,0.13888888888888892,0.04744424003188957
2025-08-27,KXHIGHMIA-25AUG27,train,6,1.05,540,0.043333333333333335,92.0,0.17838246409674982,0.14512247792716262,0.18166666666666667,0.13888888888888892,0.0332599861695872
2025-08-28,KXHIGHMIA-25AUG28,train,6,1.075,240,0.028333333333333335,91.0,0.07059671894717866,0.06821623223214825,0.06752083333333334,0.13888888888888892,0.002380486715030411
2025-08-29,KXHIGHMIA-25AUG29,train,6,1.035,540,0.045000000000000005,91.0,0.10933744078041495,0.0867458760786216,0.1088708333333333,0.13888888888888892,0.022591564701793354
2025-08-30,KXHIGHMIA-25AUG30,train,6,1.06,540,0.04,92.0,0.11098255606977574,0.08385128309227097,0.1107,0.13888888888888892,0.02713127297750477
